CA,sat,48,25,4,7,0,25,5,0.95,44.56 
CA,unknown,None,15,3,5,25,25,5,0.27,98.62 
CA,unknown,None,25,4,7,0,15,5,0.97,291.77 
CA,sat,68,35,6,8,25,25,5,1.84,53.32 
CA,sat,84,35,6,8,50,25,5,1.4,54.76 
CA,unknown,None,15,3,5,0,30,5,0.29,78.41 
CA,unknown,None,15,3,5,50,30,5,0.08,42.42 
CA,sat,48,25,4,7,0,30,5,0.92,25.89 
CA,sat,54,25,4,7,25,20,5,0.94,340.4 
CA,unknown,None,15,3,5,25,30,5,0.25,112.86 
CA,sat,56,25,4,7,25,25,5,0.96,246.69 
CA,sat,68,35,6,8,0,25,5,1.8,251.75 
CA,sat,28,15,3,5,0,15,6,0.28,4.27 
CA,sat,32,15,3,5,25,15,6,0.26,5.46 
CA,unknown,None,15,3,5,50,15,6,0.08,29.33 
CA,sat,40,25,4,7,0,15,6,0.91,16.95 
CA,sat,76,35,6,8,50,30,5,1.37,81.8 
CA,unsat,None,25,4,7,50,15,6,0.66,14.28 
CA,unsat,None,35,6,8,0,15,6,1.73,19.28 
CA,sat,74,35,6,8,25,30,5,1.8,175.76 
CA,unsat,None,35,6,8,25,15,6,1.72,21.97 
CA,sat,28,15,3,5,0,20,6,0.29,5.19 
CA,sat,30,15,3,5,25,20,6,0.27,6.17 
CA,sat,32,15,3,5,50,20,6,0.08,2.63 
CA,unsat,None,35,6,8,50,15,6,1.3,27.41 
CA,unknown,None,25,4,7,50,20,5,0.68,561.55 
CA,unsat,None,25,4,7,50,20,6,0.64,13.63 
CA,sat,48,25,4,7,25,20,6,0.89,19.16 
CA,sat,36,25,4,7,0,20,6,0.94,31.74 
CA,sat,68,35,6,8,0,30,5,1.84,249.37 
CA,sat,30,15,3,5,0,25,6,0.28,5.25 
CA,sat,30,15,3,5,25,25,6,0.26,6.18 
CA,sat,30,15,3,5,50,25,6,0.08,2.73 
CA,sat,82,35,6,8,25,20,6,1.69,31.89 
